0,1
nice to see you prioritize internet traffic to your own streaming service over other web sites!,pleasant to see you prioritize internet traffic to your own streaming service on other websites!
thanks for getting us to paradise safely!,Thank you for making us in paradise safely!
just go ahead and start the scavenger hunt after 5 pm today when work is over,Go ahead and start charognard hunting after 5:00 p.m. today when work is over
awesome staff at the check in desk! they had a paper airplane race for a sw gift card to keep ppl entertained during delays,Great staff at the office! they had a paper plane race for a sw gift card to keep ppl entertained during the delays
just got a call apologizing personally for the long waits last week trying to rebook flights. class act. i appreciate that!,I had a call to apologize personally for long expectations last week trying to rebook the flights. The class act. I like it!
your terry is our hero! got my husband back thru security to retrieve cellphone left on plane in austin. terry u rock!,Your ferry is our hero! My husband got the thru security to get the cell phone back on a plane in Austin. terry u rock!
your terry is our hero! got my husband back thru security to retrieve cellphone left on plane in austin. terry u rock!,Your ferry is our hero! My husband got the thru security to get the cell phone back on a plane in Austin. terry u rock!
your terry is our hero. got my husband back thru security to retrieve his cellphone in austin. terry (#85832) you rock!,Your ferry is our hero. My husband got thru security to get his cell phone back in Austin. terry (#85832) you rock!
"thanks, you guys are the best","Thank you, you are the best"
i'll stick with flying for free any where that southwest goes; my son works for this wonderful company and moms fly free.,I'm going to stay in the free flight where this southwest is going; My son works for this wonderful company and mothers fly for free.
love the passbook update. used it the day after it was released. finally!! thank you!,Love the update of passbook. used it the day after his release. Thank you!
a+ to the safety dos and don'ts announcer. flight 651 from midway (mdw) to pittsburgh (pit)!,a+ for security and does not announce. Midway 651 (mdw) flight to pittsburgh (pit!)
another great trip! lax 823 - las 3075- bna. thanks so much!!!,Another great trip! lax 823 - las 3075- bna. thank you very much!
got help from a nice lady on the phone in georgia. thank you!,I got some help from a pretty lady on the phone in georgia. Thank you!
"thanks for the quick reply! i travel a lot...but not that much, lol.","Thank you for the quick answer! I travel a lot. but not so much, lol."
thanks. i did go through these motions shortly after my flight yesterday. i wonder how quickly flight attendants are notified.,Thank you. I passed these motions shortly after my flight yesterday. I wonder how flight attendants are informed quickly.
nice touch on the passbook integration!,beautiful touch on the passbook integration!
awesome. thanks! you guys rock!,Great. Thank you! You're rock!
thanks for adding passbook ability! hopefully we can do group passbook tickets in the future somehow.,Please add the capacity of passbook! hopefully we can make group notebook tickets in the future.
they arrived late flight but pilots got us to dia on time.,"They arrived in late flight, but the pilots brought us to dia in time."
i would appreciate that. thank you.,I'd appreciate it. Thank you.
glad to know i'll be flying the luv airline tomorrow,happy to know I'm stealing the luv company tomorrow
thank you for great customer service. trying to make it to san antonio and your staff and alerts have been helpful. boo ice!,Thanks for the customer service. trying to do it for san antonio and your staff and alerts were useful. Boo ice!
"open seating is like an open marriage, there's so much love for strangers!","open places are like an open marriage, there is so much love for foreigners!"
"and this is why i love flying southwest. excellent service, and you don't take yourselves too seriously!","And that's why I love flying southwest. excellent service, and you don't take too seriously!"
what's even better is the price changed in the 2 minutes since i talked to the lady and they still honored the cheap1,What is even better is that the price has changed in the 2 minutes since I spoke to the lady and they have always honored the cheapest1
thanks! confirmation number just dmed. appreciate any help!,Thank you! The confirmation number just died. Enjoy all the help!
just sent dm. thanks for your attentiveness to this matter.,I sent dm. thanks for your attention to this question.
me on one of your planes!!! thanks for taking me arizona 184!,I'm on one of your planes! Thank you for taking arizona 184!
thanks,Thank you.
have sent you a dm with the details. thanks!,sent you a m with the details. Thank you!
thank you for the confirmation. maybe people on my flight have directional dislexia.,Thank you for the confirmation. Maybe people on my flight have a directional dislexie.
you know what'd be beyond awesome? a pair of tickets to the show in atl. a girl can dream,You know what would be beyond great? a pair of tickets for the show in atl. a girl can dream
